iteration,GROUND_TRUTH_ORACLE_CEILING,HINDSIGHT_GRID_SCORE_POLICY_CEILING,PATIENT_ADAPTIVE_THRESHOLD_CEILING,FROZEN_MODEL_UTILITY,REALISTIC_ACHIEVABLE_UTILITY
557,0.8330367734282325,-0.44362890470541716,0.7866399762752075,-0.2697113483590352,-0.44362890470541716
558,0.8298406461471294,-0.40314341846758345,0.7826948264571054,-0.2533125955031652,-0.40314341846758345
559,0.8100553041729512,-0.3676520864756158,0.7660331825037707,-0.2434188034188034,-0.3676520864756158
560,0.8158295281582953,-0.38432267884322674,0.7630571863448575,-0.23365949119373775,-0.38432267884322674
561,0.826553137811416,-0.36906864290970254,0.7787501313991381,-0.22896562598549355,-0.36906864290970254
562,0.8006102693602692,-0.36357849326599323,0.7555871212121211,-0.2568076599326599,-0.36357849326599323
563,0.8346369835539511,-0.3489871640593662,0.7902326514239871,-0.21912855996791014,-0.3489871640593662
564,0.8400127226463103,-0.43004134860050885,0.7913592027141645,-0.31918999151823585,-0.43004134860050885
565,0.8294238683127572,-0.38920781893004114,0.7790689300411522,-0.2524074074074074,-0.38920781893004114
566,0.8200494783263418,-0.37547058190814236,0.7680434548779176,-0.25302248037001185,-0.37547058190814236
567,0.8244400527009222,-0.43679732103645147,0.7703282828282829,-0.29902283706631533,-0.43679732103645147
568,0.8167401806343205,-0.4056920814954841,0.7642039487502625,-0.2702583490863264,-0.4056920814954841
569,0.8293906810035843,-0.36100870455709166,0.7805427547363032,-0.24783410138248846,-0.36100870455709166
570,0.8306878306878307,-0.43611370474115574,0.7758792405851229,-0.23975516132378877,-0.43611370474115574
571,0.8168402777777778,-0.3656684027777778,0.7675401475694444,-0.24076605902777776,-0.3656684027777778
572,0.8334318360914106,-0.40507289204097713,0.7870419621749409,-0.2659623719464145,-0.40507289204097713
573,0.823037524824919,-0.3665255566008153,0.7775687258283683,-0.2581843838193791,-0.3665255566008153
574,0.8192197906755471,-0.406057722803679,0.7728195369489376,-0.27273496141241144,-0.406057722803679
575,0.8126579718936406,-0.3579415630371044,0.7628146800121322,-0.2384137094328177,-0.3579415630371044
576,0.8212560386473431,-0.3735532942748484,0.7725922499743036,-0.21992496659471683,-0.3735532942748484
577,0.8380161770966369,-0.3995423584504044,0.7889793529161345,-0.28696785866326097,-0.3995423584504044
578,0.8276799304196565,-0.34816264405305497,0.7824581430745814,-0.22684279191128504,-0.34816264405305497
579,0.8344246959775491,-0.4410300384575408,0.7812753352042408,-0.2987787132314728,-0.4410300384575408
580,0.8310989234206784,-0.33534938045906965,0.7902752386756043,-0.2591813934592728,-0.33534938045906965
581,0.8466353677621283,-0.43550860719874807,0.8049556598852374,-0.28467396974439224,-0.43550860719874807
582,0.8126747437092264,-0.3529408719063891,0.766925546235891,-0.2180231956094025,-0.3529408719063891
583,0.8074294532627866,-0.3371307319223986,0.757335758377425,-0.22483465608465608,-0.3371307319223986
584,0.8285001559089492,-0.4062623427918096,0.7824082735682361,-0.2639642448809895,-0.4062623427918096
585,0.8373837383738373,-0.426002600260026,0.7852435243524353,-0.30686568656865687,-0.426002600260026
586,0.8171190403578327,-0.3641455728372471,0.7754447494154723,-0.2662600386296635,-0.3641455728372471
587,0.8209357817200954,-0.39606805685237056,0.768814192343604,-0.2475619877580662,-0.39606805685237056
588,0.8000636739891754,-0.3747055078000637,0.752531041069723,-0.23132229650854294,-0.3747055078000637
589,0.8268213268213267,-0.42118437118437113,0.7842897842897842,-0.24238909238909237,-0.42118437118437113
590,0.8317887394120577,-0.3852665670154459,0.7796312904833084,-0.2667164922770304,-0.3852665670154459
591,0.8361635220125786,-0.39531970649895176,0.7830293501048218,-0.29894129979035633,-0.39531970649895176
592,0.8243456322926521,-0.4080889309366131,0.7795385262272679,-0.26393356459581624,-0.4080889309366131
593,0.8322628987368872,-0.45228002569043035,0.7799828730464567,-0.3075358595589809,-0.45228002569043035
594,0.8244949494949496,-0.3416929713804714,0.7782617845117845,-0.2518728956228956,-0.3416929713804714
595,0.8268385291766586,-0.39962030375699437,0.7791017186250999,-0.2661720623501199,-0.39962030375699437
596,0.8306726266496381,-0.4150862068965517,0.7862441464452958,-0.27954448701575135,-0.4150862068965517
597,0.8405420054200542,-0.4050785907859078,0.793289972899729,-0.2699457994579946,-0.4050785907859078
598,0.8243985225117301,-0.3838025356893281,0.7776030747728861,-0.26326245382849156,-0.3838025356893281
599,0.8338779956427015,-0.3834204793028322,0.7869880174291939,-0.31028322440087147,-0.3834204793028322
600,0.8318014705882353,-0.39787071078431374,0.782638888888889,-0.27651143790849675,-0.39787071078431374
601,0.8303273213092852,-0.4051491872634157,0.7760576708973502,-0.2720719216210198,-0.4051491872634157
602,0.8237547892720306,-0.3543905974940458,0.7747385316350834,-0.22588277933105522,-0.3543905974940458
603,0.8237956676365988,-0.393188921219959,0.7741189783381829,-0.28860868628084924,-0.393188921219959
604,0.8251483527726622,-0.3310773480662983,0.7705903417229384,-0.17186412932269285,-0.3310773480662983
605,0.8280220947524962,-0.3714255364350966,0.7840556617803273,-0.285951773953686,-0.3714255364350966
606,0.8186259224612826,-0.41883899802515334,0.7653726223885251,-0.25591934310362746,-0.41883899802515334
607,0.8298008991650611,-0.40417469492614,0.7818507814172554,-0.2553896381931064,-0.40417469492614
608,0.8331716779825412,-0.37536911305097526,0.786900528074146,-0.24794697704494018,-0.37536911305097526
609,0.8234732824427481,-0.3832326123833757,0.7780481340118744,-0.26853795589482615,-0.3832326123833757
610,0.8369475423378769,-0.3717678645187939,0.7868236266005784,-0.27039446509706727,-0.3717678645187939
611,0.8147071490094746,-0.41502476313522824,0.7686315676141257,-0.24024547803617569,-0.41502476313522824
612,0.818910757055087,-0.40119233572841817,0.7695043215661772,-0.25552431531812975,-0.40119233572841817
613,0.8162990576783681,-0.40595423009216114,0.7699078388733561,-0.2723723723723724,-0.40595423009216114
614,0.8212869777371149,-0.34283826369828196,0.7788502592253735,-0.2314069330080309,-0.34283826369828196
615,0.8186544342507645,-0.39214067278287457,0.7697859327217126,-0.25686034658511725,-0.39214067278287457
616,0.8240565043221589,-0.3793274298966898,0.7729970482816781,-0.2717847353995362,-0.3793274298966898
617,0.8152046783625732,-0.42219564061669324,0.7734768740031898,-0.2539925571504519,-0.42219564061669324
618,0.8230181170803225,-0.3231647292910252,0.7790920515237196,-0.20813174154361713,-0.3231647292910252
619,0.8104456543657995,-0.36841601129259927,0.7538465416414599,-0.2154617866505344,-0.36841601129259927
620,0.8342053965322662,-0.40056427618754487,0.790715091823125,-0.24801477377654665,-0.40056427618754487
621,0.8190446714123594,-0.36277726194160737,0.7703600536469617,-0.22804085422469822,-0.36277726194160737
622,0.8192758584915448,-0.35079883805373996,0.7821402635128125,-0.22068160597572364,-0.35079883805373996
623,0.8299920715822856,-0.4005323366179635,0.7793747876316683,-0.2649677200135916,-0.4005323366179635
624,0.8206206206206206,-0.39661661661661657,0.7786436436436437,-0.2518418418418419,-0.39661661661661657
625,0.8191000918273645,-0.386598306295276,0.7749770431588614,-0.2542393633302724,-0.386598306295276
626,0.8352670638653705,-0.34855231525033964,0.7900700324030522,-0.20767743284206125,-0.34855231525033964
627,0.817127472299886,-0.3756083669876773,0.7674847261054158,-0.26180490835663245,-0.3756083669876773
628,0.824893859376618,-0.3827948638293466,0.7717303510406958,-0.2703375789582686,-0.3827948638293466
629,0.8299276287782034,-0.38079501915708813,0.7788048105576842,-0.24206577266922094,-0.38079501915708813
630,0.8240400326797385,-0.43686172385620914,0.7751429738562091,-0.2743464052287582,-0.43686172385620914
631,0.8226475279106857,-0.41733120680489094,0.7820520999468368,-0.2537639553429027,-0.41733120680489094
632,0.8379109446525177,-0.4161724927174365,0.795682480233042,-0.26322305451518935,-0.4161724927174365
633,0.8108597285067873,-0.32862242332830566,0.7643790849673203,-0.2143086978381096,-0.32862242332830566
634,0.8320130002031282,-0.418499898435913,0.780596181190331,-0.2516453382084095,-0.418499898435913
635,0.8202387829770845,-0.3861159252840362,0.7686886192952052,-0.20130464086269978,-0.3861159252840362
636,0.8277278277278276,-0.4491896991896991,0.7809079809079809,-0.307087357087357,-0.4491896991896991
637,0.8319444444444445,-0.3621130952380952,0.7869196428571428,-0.22174603174603175,-0.3621130952380952
638,0.8183760683760684,-0.4245566239316239,0.7688835470085469,-0.28800747863247866,-0.4245566239316239
639,0.8258421317244846,-0.3880392156862745,0.7844142785319257,-0.25998491704374055,-0.3880392156862745
640,0.8314358001265022,-0.3712945393211048,0.7839605734767026,-0.25849146110056925,-0.3712945393211048
641,0.8357306649989577,-0.44177611006879297,0.7846153846153846,-0.27110173024807166,-0.44177611006879297
642,0.8248182762201454,-0.41703530633437175,0.7797507788161993,-0.24842679127725856,-0.41703530633437175
643,0.8150959308454564,-0.3853415559772296,0.7691861690912923,-0.25297280202403544,-0.3853415559772296
644,0.8368055555555555,-0.4831597222222222,0.7857323232323232,-0.3435395622895623,-0.4831597222222222
645,0.8156134571228911,-0.37748826994110013,0.7598183088749126,-0.2633223520015973,-0.37748826994110013
646,0.8316196793808734,-0.4029297954671089,0.7805970149253731,-0.297363184079602,-0.4029297954671089
647,0.8197394069970247,-0.36279368010669943,0.7715912588488766,-0.22658253821688726,-0.36279368010669943
648,0.823651237444341,-0.3718753235994615,0.7730143937040489,-0.22477995236615927,-0.3718753235994615
649,0.837906023336487,-0.45049931672448223,0.787354146956796,-0.2872385157153369,-0.45049931672448223
650,0.8264022179569205,-0.37488803582853486,0.7807368308807848,-0.2234378332267008,-0.37488803582853486
651,0.823133478305892,-0.34033861447654545,0.7728849539194367,-0.2280729004866936,-0.34033861447654545
652,0.831389400450174,-0.4139707386944956,0.7845917740945365,-0.27493349703294456,-0.4139707386944956
653,0.823076923076923,-0.4041452991452992,0.7745192307692307,-0.2650213675213675,-0.4041452991452992
654,0.8093841642228738,-0.3396763332247203,0.7684044748560878,-0.25545780384490063,-0.3396763332247203
655,0.8224420463629095,-0.3821342925659472,0.7738509192645883,-0.2740307753796962,-0.3821342925659472
656,0.8175771453494711,-0.38949405735470505,0.7663340966088757,-0.24700141751172175,-0.38949405735470505
657,0.840800477897252,-0.4077907208283552,0.797047988849064,-0.2454599761051374,-0.4077907208283552
658,0.8269028041324057,-0.3852255956145899,0.7803183639047017,-0.24817098882563782,-0.3852255956145899
659,0.8418027828191168,-0.4533323250655374,0.7892720306513409,-0.29306815890300464,-0.4533323250655374
660,0.8316933169331693,-0.3984983599835998,0.7803505535055352,-0.22699364493644938,-0.3984983599835998
661,0.829052080185353,-0.38474866525637147,0.7808602800443236,-0.2365619018837514,-0.38474866525637147
662,0.8061397917994476,-0.3460537497344381,0.7527990227321011,-0.24771085617165922,-0.3460537497344381
663,0.8337463857909955,-0.4342627013630731,0.7811648079306072,-0.27877942998760846,-0.4342627013630731
664,0.8352208958269565,-0.45365779002142637,0.7837618610345883,-0.2783287419651056,-0.45365779002142637
665,0.8166772085178158,-0.4146689858739195,0.7716635041113219,-0.31756272401433694,-0.4146689858739195
666,0.7987931751976696,-0.3535216396171453,0.7594257178526841,-0.23682896379525592,-0.3535216396171453
667,0.8225806451612904,-0.36243938435589285,0.773144634197765,-0.24149272612270714,-0.36243938435589285
668,0.8267944494359588,-0.3797194768892882,0.7847808725167216,-0.255780173704702,-0.3797194768892882
669,0.8269384492406074,-0.4097571942446043,0.7811800559552358,-0.27509992006394884,-0.4097571942446043
670,0.8218144750254841,-0.3382466870540265,0.7738226299694189,-0.23410295616717638,-0.3382466870540265
671,0.8327742197824539,-0.4270560130120972,0.7891684456643285,-0.2477889600487954,-0.4270560130120972
672,0.8284284284284285,-0.3998898898898898,0.7806356356356355,-0.2507357357357357,-0.3998898898898898
673,0.8380537400145243,-0.3990247951032264,0.792156862745098,-0.24751011515717403,-0.3990247951032264
674,0.8194315245478035,-0.3819896640826873,0.7696795865633075,-0.28258914728682166,-0.3819896640826873
675,0.8328082335643772,-0.3674438143247217,0.78708254568368,-0.26536967023734503,-0.3674438143247217
676,0.8104950074357341,-0.3673465052050138,0.7643562778840025,-0.2388676439345655,-0.3673465052050138
677,0.833846785787636,-0.39259088108441154,0.7910761963442186,-0.2732491271308277,-0.39259088108441154
678,0.824236817761332,-0.3661321821358824,0.7761897420084284,-0.2545996505293452,-0.3661321821358824
679,0.8339743589743589,-0.4190117521367522,0.7863835470085471,-0.2959775641025641,-0.4190117521367522
680,0.8242651657285803,-0.38299979153637687,0.7836720867208672,-0.2755993329164061,-0.38299979153637687
681,0.8324258923169995,-0.42919943537003424,0.7821234119782214,-0.29720709820528335,-0.42919943537003424
682,0.8416848220769789,-0.37485216308745717,0.7835045129162777,-0.25217864923747274,-0.37485216308745717
683,0.8283786632932743,-0.4322580645161291,0.7785157073582121,-0.3001844823951086,-0.4322580645161291
684,0.8306623931623932,-0.3687873931623932,0.7876121794871795,-0.23743589743589744,-0.3687873931623932
685,0.8324786324786325,-0.39574157868275506,0.7744796380090497,-0.21968828557063852,-0.39574157868275506
686,0.8280520008125127,-0.372953483648182,0.7821450335161485,-0.23635486491976435,-0.372953483648182
687,0.8243414017692232,-0.40490910858364926,0.778220083600661,-0.26129581024594145,-0.40490910858364926
688,0.8322756119673618,-0.40250831066787546,0.7788909035962526,-0.26093986098519195,-0.40250831066787546
689,0.8392821133293003,-0.38321738253680177,0.7919036095987093,-0.2687285743093366,-0.38321738253680177
690,0.8315250150693189,-0.3754420333534257,0.7782348804500702,-0.24781494876431584,-0.3754420333534257
691,0.8212821282128213,-0.3934093409340934,0.7789328932893289,-0.23432343234323436,-0.3934093409340934
692,0.8236266005782734,-0.35379491945477076,0.7737711689384552,-0.24816707971912433,-0.35379491945477076
693,0.8247422680412371,-0.3878527543475997,0.7784077892325315,-0.26190253045923145,-0.3878527543475997
694,0.8293431553100061,-0.40193370165745856,0.7838295477798239,-0.2487671373030489,-0.40193370165745856
695,0.8384215991692627,-0.41599169262720664,0.7949117341640706,-0.2667237798546209,-0.41599169262720664
696,0.8236397748592871,-0.42410360642067957,0.7745622263914946,-0.3134823848238482,-0.42410360642067957
697,0.8411058946270213,-0.43637976004173185,0.7865623369848722,-0.29839332290036513,-0.43637976004173185
698,0.8251953125,-0.3855848524305555,0.7755208333333333,-0.24991861979166669,-0.3855848524305555
699,0.8236215538847117,-0.387609649122807,0.7696532999164577,-0.2762426900584795,-0.387609649122807
700,0.8243456322926521,-0.41758120466729737,0.7719121202564911,-0.28978240302743613,-0.41758120466729737
701,0.8153067678684376,-0.3897006114273666,0.7709361163820366,-0.26168037107316044,-0.3897006114273666
702,0.8336466165413534,-0.3738930659983291,0.789264828738513,-0.2567878028404344,-0.3738930659983291
703,0.8328682170542635,-0.3907648578811369,0.7870387596899224,-0.25651679586563303,-0.3907648578811369
704,0.8219635736609548,-0.4303427093436793,0.7739034378704601,-0.3152979846966268,-0.4303427093436793
705,0.8204582319545822,-0.39206204379562043,0.7703872668288727,-0.2256133414436334,-0.39206204379562043
706,0.8196340107168133,-0.38719037508846427,0.7725861894651703,-0.24298857547265187,-0.38719037508846427
707,0.8181270701595904,-0.3744504667268895,0.7725183177757704,-0.25485295593696683,-0.3744504667268895
708,0.8144403594771241,-0.3315206290849673,0.762014910130719,-0.20284415849673204,-0.3315206290849673
709,0.8265107212475633,-0.39973838104032006,0.783471837488458,-0.28176874935877705,-0.39973838104032006
710,0.817940876656473,-0.34599898063200807,0.7635728848114168,-0.2260907237512742,-0.34599898063200807
711,0.8231725811343645,-0.33874229097159025,0.7715650591446769,-0.22684763926802143,-0.33874229097159025
712,0.8193899782135077,-0.34517973856209144,0.7736002178649238,-0.20380174291938996,-0.34517973856209144
713,0.8244842391873494,-0.377652110168604,0.7736516912765734,-0.23429154885328304,-0.377652110168604
714,0.8206393257272073,-0.4009918799465515,0.7723455648062494,-0.26759173604687014,-0.4009918799465515
715,0.836837765409194,-0.4331632653061224,0.7776850133992991,-0.2846011131725418,-0.4331632653061224
716,0.8325087610801896,-0.39301175015460726,0.7842300556586269,-0.23934755720470005,-0.39301175015460726
717,0.8345565749235474,-0.3919673802242609,0.7879765545361875,-0.2613557594291539,-0.3919673802242609
718,0.8248624862486248,-0.3768756875687569,0.7764741474147414,-0.2642464246424643,-0.3768756875687569
719,0.8213569695051177,-0.3873483169779466,0.77156273082199,-0.25082832119869153,-0.3873483169779466
720,0.8315889628924833,-0.40372660957817946,0.7796542974944497,-0.26473200126863305,-0.40372660957817946
721,0.8290518931187455,-0.3599711131744558,0.7768595893944082,-0.2186474775611266,-0.3599711131744558
722,0.8316872427983538,-0.4510648148148148,0.7763528806584361,-0.3293775720164609,-0.4510648148148148
723,0.8187805396218397,-0.35269279796048436,0.7774113023157,-0.23878266411727214,-0.35269279796048436
724,0.825,-0.4310648148148148,0.7770679012345679,-0.3053446502057613,-0.4310648148148148
725,0.8364258891097857,-0.39622266401590456,0.7826982549149547,-0.24772476253589573,-0.39622266401590456
726,0.8261594928261594,-0.40081192303414526,0.7823434545656768,-0.2853075297519742,-0.40081192303414526
727,0.8433962264150944,-0.4232651991614256,0.7942557651991614,-0.31639937106918237,-0.4232651991614256
728,0.81441850410722,-0.36986057068741895,0.7615164288802421,-0.25471789883268486,-0.36986057068741895
729,0.8333825410884755,-0.4079372109044386,0.7839828757012104,-0.21457041629760853,-0.4079372109044386
730,0.8246016153678235,-0.41736520410390743,0.7730953940187731,-0.25985592665356905,-0.41736520410390743
731,0.8239110287303059,-0.37865307383379665,0.774384718360622,-0.2434764699824941,-0.37865307383379665
732,0.8408382066276802,-0.4075925925925926,0.7835477582846003,-0.27065302144249503,-0.4075925925925926
733,0.8231046931407942,-0.38085639791415965,0.7789310068190934,-0.25242679502607296,-0.38085639791415965
734,0.825542315918118,-0.3689836032182503,0.7763061411549037,-0.22115795905896735,-0.3689836032182503
735,0.8310272536687631,-0.4158647798742138,0.7818815513626834,-0.2672851153039832,-0.4158647798742138
736,0.8237369021682747,-0.4000985579416952,0.7860825811806205,-0.2513227513227513,-0.4000985579416952
737,0.8389099326599326,-0.3877367424242424,0.7922611531986532,-0.23095538720538722,-0.3877367424242424
738,0.8296152602651148,-0.32526673132880696,0.7886140747925423,-0.20884793620002157,-0.32526673132880696
739,0.8193376068376068,-0.3221474358974359,0.7825320512820512,-0.1942948717948718,-0.3221474358974359
740,0.8443223443223443,-0.40046805046805045,0.797018722018722,-0.2588624338624339,-0.40046805046805045
741,0.8460128322639779,-0.429147571035747,0.8060902332213056,-0.25344230573378146,-0.429147571035747
742,0.8249690210656753,-0.3479450640231309,0.7790737298636926,-0.2543215613382899,-0.3479450640231309
743,0.8192883895131086,-0.33914898044111524,0.7737359550561798,-0.24559925093632953,-0.33914898044111524
744,0.830877839165132,-0.40666052793124613,0.7759566196030284,-0.2768569674647023,-0.40666052793124613
745,0.8249975042427872,-0.39144953578915836,0.771508435659379,-0.2376659678546471,-0.39144953578915836
746,0.8267784225231034,-0.3861648398882441,0.7760745755426607,-0.30730711369009245,-0.3861648398882441
747,0.8224420463629095,-0.3868804956035171,0.7743954836131096,-0.24565847322142287,-0.3868804956035171
748,0.8254702436016035,-0.42923219241443106,0.7829273306609107,-0.2788364682906774,-0.42923219241443106
749,0.8259789306300933,-0.37291790896442056,0.7860365732458755,-0.24288908765652947,-0.37291790896442056
750,0.8210612078623077,-0.3968683165291781,0.7800896221611162,-0.2669263672471739,-0.3968683165291781
751,0.8185475103283323,-0.35307675581648185,0.7668569254185692,-0.247499456403566,-0.35307675581648185
752,0.8308861814016453,-0.3747526814537124,0.7777361241278767,-0.24101322503384362,-0.3747526814537124
753,0.8374060150375939,-0.44773391812865493,0.7893692564745196,-0.29021512113617376,-0.44773391812865493
754,0.8259431524547803,-0.4019586563307493,0.7801033591731266,-0.2502015503875969,-0.4019586563307493
755,0.8421729347476695,-0.4203096539162113,0.7991106825243758,-0.2860977177756348,-0.4203096539162113
756,0.829059829059829,-0.39500407000407,0.784396621896622,-0.25337301587301586,-0.39500407000407
757,0.8279569892473118,-0.36406554019457243,0.7832718894009216,-0.21986687147977468,-0.36406554019457243
758,0.8290049903248803,-0.41799572257867396,0.7812964660352377,-0.26267440676239945,-0.41799572257867396
759,0.8222222222222223,-0.44296655879180147,0.7812891046386192,-0.29016181229773463,-0.44296655879180147
760,0.814881130010942,-0.36840246692529593,0.7645081070327265,-0.26259822938426336,-0.36840246692529593
761,0.8168589543706475,-0.3963101548695562,0.7743997505456812,-0.24326993036066935,-0.3963101548695562
762,0.8205374280230326,-0.3223181915120495,0.764400725101301,-0.2241362763915547,-0.3223181915120495
763,0.8243557245458386,-0.3734368398817068,0.7816381495564004,-0.22831115335868188,-0.3734368398817068
764,0.8369630973986691,-0.3968945351885461,0.7927505545472877,-0.25438092357330105,-0.3968945351885461
765,0.8200958932666249,-0.3995153220762977,0.7688868042526578,-0.274812382739212,-0.3995153220762977
766,0.8278985507246377,-0.4051378824476651,0.787595611916264,-0.2679800724637681,-0.4051378824476651
767,0.8371129750440095,-0.34443408926167546,0.7863311587449519,-0.2355389872631252,-0.34443408926167546
768,0.8368972746331237,-0.4216823899371069,0.7865356394129978,-0.2695754716981132,-0.4216823899371069
769,0.8244639376218323,-0.409756335282651,0.7750536062378168,-0.29557504873294344,-0.409756335282651
770,0.8186083657781771,-0.36591294798841967,0.7635719277228711,-0.23727662972945993,-0.36591294798841967
771,0.8192257217847768,-0.3847386264216973,0.7682906824146981,-0.28474956255468065,-0.3847386264216973
772,0.8387234496744583,-0.43363752801793143,0.7926726438253816,-0.2951062013021667,-0.43363752801793143
773,0.837954591119148,-0.3916817359855335,0.7912447257383965,-0.278400642957605,-0.3916817359855335
774,0.8245057617084258,-0.34087641399725127,0.782434718257744,-0.2082091130140607,-0.34087641399725127
775,0.8183307731694828,-0.39143881208397335,0.7750230414746544,-0.24904761904761907,-0.39143881208397335
776,0.8160850381066987,-0.33260629763337346,0.7695146409947854,-0.1933714400320899,-0.33260629763337346
777,0.8401855365802234,-0.40380560826481127,0.7908180476491671,-0.25568732869491884,-0.40380560826481127
778,0.824807211903986,-0.39629629629629626,0.7726240903660258,-0.2913761268599978,-0.39629629629629626
779,0.8418181818181818,-0.3669141414141414,0.7918383838383839,-0.23896464646464644,-0.3669141414141414
780,0.8349082220049961,-0.4329857716954491,0.7816932768545671,-0.2708917128271967,-0.4329857716954491
781,0.8251837647810801,-0.41617662725045274,0.7813039309683605,-0.290209864706509,-0.41617662725045274
782,0.8226437819933755,-0.35033624410318176,0.7800361336946703,-0.22650807989561378,-0.35033624410318176
783,0.8531973656256638,-0.41850966645421706,0.8006692160611855,-0.29225621414913955,-0.41850966645421706
784,0.8197954271961493,-0.3638588046530285,0.7665513437625352,-0.2470718010429202,-0.3638588046530285
785,0.8297178938792137,-0.3180008147469192,0.7835981260820858,-0.1973011508300234,-0.3180008147469192
786,0.8080713766988276,-0.3476138603589583,0.766018259155514,-0.2785091814503579,-0.3476138603589583
787,0.819419598489366,-0.3011727290797058,0.7731067382230172,-0.178776585171934,-0.3011727290797058
788,0.8071984632494187,-0.2832777272267718,0.7560004044080477,-0.21256698008290364,-0.2832777272267718
789,0.8280823356437723,-0.3948067632850241,0.7732986767485822,-0.24704893929846672,-0.3948067632850241
790,0.8178016726403824,-0.4273446833930705,0.7679311031461569,-0.2984169653524492,-0.4273446833930705
791,0.815028901734104,-0.3888621280239777,0.7714675658317276,-0.2800042817383857,-0.3888621280239777
792,0.8255685803025749,-0.34886784891293454,0.7774421400661256,-0.22204187957118526,-0.34886784891293454
793,0.8310185185185185,-0.35971170033670036,0.7863215488215489,-0.25752314814814814,-0.35971170033670036
794,0.818861788617886,-0.39444444444444443,0.7752466124661246,-0.27454200542005414,-0.39444444444444443
795,0.8262588431127756,-0.3728776529338327,0.7782511444028298,-0.22574906367041198,-0.3728776529338327
796,0.8102023957042545,-0.33955493597686903,0.7637546468401487,-0.24383519206939283,-0.33955493597686903
797,0.8393363894346212,-0.43997489631084913,0.7861929709670378,-0.315133158698974,-0.43997489631084913
798,0.83843954248366,-0.41454758986928103,0.7839665032679738,-0.24125816993464053,-0.41454758986928103
799,0.8181533646322378,-0.3656442357850809,0.7825821596244131,-0.24950443401147626,-0.3656442357850809
800,0.8394129979035638,-0.4136320754716981,0.7900052410901468,-0.28295073375262053,-0.4136320754716981
801,0.8298507462686567,-0.3821724709784411,0.7813930348258706,-0.24337755666113875,-0.3821724709784411
802,0.829835390946502,-0.40314814814814814,0.7793775720164609,-0.24573559670781894,-0.40314814814814814
803,0.8366525193165741,-0.458156491457177,0.7860594188703884,-0.2859288279464577,-0.458156491457177
804,0.815969039617069,-0.34676647316427334,0.7740095732763009,-0.2030960382931052,-0.34676647316427334
805,0.8274582560296846,-0.32981344052772626,0.7712997320140178,-0.24693877551020407,-0.32981344052772626
806,0.8233752620545074,-0.42271488469601676,0.7740775681341718,-0.2969234800838574,-0.42271488469601676
807,0.837029995775243,-0.40315272496831434,0.7877059569074778,-0.28535593578369245,-0.40315272496831434
808,0.8145315487571702,-0.4062938177182919,0.7676917357127682,-0.2919269173571276,-0.4062938177182919
809,0.8259187620889749,-0.3653556845046207,0.7716150870406189,-0.25450784440146146,-0.3653556845046207
810,0.8292222222222222,-0.38059999999999994,0.7766222222222222,-0.2455,-0.38059999999999994
811,0.8301725061609343,-0.45754312654023355,0.7809975356262723,-0.3030751098253509,-0.45754312654023355
812,0.8335402441547692,-0.3884905855576246,0.7897786054210635,-0.27279639975170705,-0.3884905855576246
813,0.8166666666666667,-0.3764517819706499,0.7714517819706498,-0.23940251572327043,-0.3764517819706499
814,0.8281522519749667,-0.34641941110085156,0.7852775212886016,-0.2224222837796245,-0.34641941110085156
815,0.8235054486200223,-0.3634840615133924,0.7736785823403605,-0.2610856502698849,-0.3634840615133924
816,0.8168487353606928,-0.409374077354591,0.7693288062198602,-0.2658104517271922,-0.409374077354591
817,0.8395061728395062,-0.3983628556092324,0.7858829844337091,-0.2550026838432635,-0.3983628556092324
818,0.8183154799411889,-0.3155692081495484,0.7719544213400547,-0.19919659735349715,-0.3155692081495484
819,0.8270042194092828,-0.39024010448061075,0.7829616234679525,-0.262959614225437,-0.39024010448061075
820,0.8265993265993266,-0.4048920578332343,0.775257476728065,-0.24885620915032683,-0.4048920578332343
821,0.8306974858069749,-0.42007806163828065,0.7732714922952149,-0.27657643957826433,-0.42007806163828065
822,0.836644591611479,-0.410054662041417,0.7856144223693892,-0.2825817302638495,-0.410054662041417
823,0.8231315147482813,-0.45367043690396985,0.7657518296739854,-0.2910789532047017,-0.45367043690396985
824,0.8222222222222223,-0.40478552971576226,0.7760775193798449,-0.2696330749354005,-0.40478552971576226
825,0.8310708898944192,-0.39067370537958773,0.7847209653092005,-0.2670990447461035,-0.39067370537958773
826,0.8379717478389206,-0.38480392156862747,0.7927050390048493,-0.24551971326164873,-0.38480392156862747
827,0.8279007790077901,-0.4085280852808528,0.7783005330053301,-0.27292947929479294,-0.4085280852808528
828,0.8285360569483131,-0.38344165892912413,0.7772619416073455,-0.2726297327968637,-0.38344165892912413
829,0.8303867995285545,-0.40374477659916425,0.7855566270223937,-0.2839654987678131,-0.40374477659916425
830,0.8328072390572391,-0.3490319865319865,0.7847958754208754,-0.21480955387205383,-0.3490319865319865
831,0.8288424664446463,-0.44211827631446154,0.7812190937531537,-0.2830860833585629,-0.44211827631446154
832,0.8182384064737005,-0.3819431476294221,0.7716671853926755,-0.1919234360410831,-0.3819431476294221
833,0.8127012882447665,-0.3453099838969404,0.7660628019323672,-0.20575181159420292,-0.3453099838969404
834,0.8284690220174091,-0.40543778801843317,0.7891602662570405,-0.29136712749615973,-0.40543778801843317
835,0.8354365445778188,-0.408187134502924,0.7883502616189596,-0.27197086282958854,-0.408187134502924
